season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away,elo_h,elo_a,elo_h_ofg,elo_a_ofg,elo_h_dfg,elo_a_dfg,elo_h_ofg3,elo_a_ofg3,elo_h_dfg3,elo_a_dfg3,playoffs
22013,1610612765,1610612738,Detroit Pistons,Boston Celtics,DET,BOS,2013-11-03,87.0,77.0,1503.635185914182,1483.7398733035498,1499.4249887221547,1519.4249887221547,1519.4249887221547,1480.0,1500.0,1480.5750112778453,1500.0,1480.5750112778453,0.0
22013,1610612747,1610612737,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,2013-11-03,105.0,103.0,1482.9174158184483,1499.345372086152,1471.140852452976,1500.0,1490.0082748727182,1480.5750112778453,1510.0082748727182,1500.5750112778453,1510.0082748727182,1500.5750112778453,0.0
22013,1610612748,1610612764,Miami Heat,Washington Wizards,MIA,WAS,2013-11-03,103.0,93.0,1500.6238022948444,1481.7138081980822,1489.43278790048,1480.5832654286248,1489.43278790048,1480.5832654286248,1509.43278790048,1519.43324365913,1509.43278790048,1519.43324365913,0.0
22013,1610612752,1610612750,New York Knicks,Minnesota Timberwolves,NYK,MIN,2013-11-03,100.0,109.0,1502.9599551587885,1516.210484859394,1499.4249887221547,1499.7205382437342,1499.4249887221547,1500.2794617562658,1500.0,1500.85450002419,1500.0,1500.85450002419,0.0
22013,1610612760,1610612756,Oklahoma City Thunder,Phoenix Suns,OKC,PHX,2013-11-03,103.0,96.0,1495.837964275284,1512.5128777404761,1479.9917180729458,1520.0,1480.0082819270542,1520.0,1499.43324365913,1480.0,1499.43324365913,1500.0,0.0
22013,1610612753,1610612751,Orlando Magic,Brooklyn Nets,ORL,BKN,2013-11-03,107.0,86.0,1499.4354018264532,1498.457067057099,1510.0,1500.2794684162,1529.4245126333599,1500.2794684162,1529.4245126333599,1520.2794684162,1528.8509264762356,1520.2794684162,0.0
22013,1610612739,1610612750,Cleveland Cavaliers,Minnesota Timberwolves,CLE,MIN,2013-11-04,93.0,92.0,1489.7567276656773,1528.23882474652,1490.0082404944585,1489.712031646753,1488.874730907518,1490.254868094967,1470.5667430537187,1510.8299055860589,1490.0082819270542,1510.8299055860589,0.0
22013,1610612755,1610612744,Philadelphia 76ers,Golden State Warriors,PHI,GSW,2013-11-04,90.0,110.0,1518.8255974850138,1515.0283494549335,1529.1544436331094,1528.590412794452,1529.1544436331094,1509.7217487318696,1490.8299055860589,1529.1137150886282,1490.8299055860589,1529.1137150886282,0.0
22013,1610612746,1610612745,Los Angeles Clippers,Houston Rockets,LAC,HOU,2013-11-04,137.0,118.0,1512.3281527089844,1528.3841133156589,1509.704212565447,1529.4249887221547,1490.2787487424166,1510.0,1491.4279296927327,1510.5584611379977,1491.4279296927327,1528.8537673247542,0.0
22013,1610612763,1610612738,Memphis Grizzlies,Boston Celtics,MEM,BOS,2013-11-04,95.0,88.0,1489.9734658865598,1476.862820752399,1510.5584611379977,1508.8499774443094,1491.7049081581965,1471.1298968803512,1470.5585142891052,1491.1335255669505,1470.5750112778453,1491.1335255669505,0.0
22013,1610612752,1610612766,New York Knicks,Charlotte Bobcats,NYK,CHA,2013-11-05,97.0,102.0,1490.9316152716624,1484.2935522567204,1509.4334953191358,1490.000013657631,1509.4495823834536,1490.5584611379977,1490.024594438131,1508.8664744330495,1490.024594438131,1470.0165091216882,0.0
22013,1610612742,1610612747,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,2013-11-05,123.0,104.0,1508.7315782956427,1486.603036994592,1490.0165501398476,1461.9695804261523,1508.8701031196488,1479.7368304192096,1508.8664744330495,1499.7368304192096,1509.4249887221547,1499.7368304192096,0.0
22013,1610612761,1610612748,Toronto Raptors,Miami Heat,TOR,MIA,2013-11-05,95.0,104.0,1510.067671040434,1507.526857661451,1470.0165501398476,1499.1781332373594,1508.8664744330495,1499.1781332373594,1490.0,1519.720544690727,1510.0,1499.720544690727,0.0
22013,1610612765,1610612754,Detroit Pistons,Indiana Pacers,DET,IND,2013-11-05,91.0,99.0,1510.5122384653328,1525.2133347567224,1510.0,1529.1290045443761,1528.2950918418035,1490.8380014979568,1489.4414857108948,1490.2960119074467,1489.4414857108948,1510.2794617562658,0.0
22013,1610612751,1610612762,Brooklyn Nets,Utah Jazz,BKN,UTA,2013-11-05,104.0,88.0,1486.5018026029243,1475.8746766105282,1490.5591748275494,1490.5750112778453,1491.1163680835477,1490.0,1510.5426231767967,1490.0165501398476,1510.5261247709802,1471.1462326752458,0.0
22013,1610612740,1610612756,New Orleans Pelicans,Phoenix Suns,NOP,PHX,2013-11-05,98.0,104.0,1492.2006943319288,1506.1157475516036,1491.1504849868545,1508.853532084237,1510.0165501398476,1508.8540025665566,1510.5585142891052,1490.558751143823,1490.5570770354361,1509.983687455696,0.0
22013,1610612743,1610612759,Denver Nuggets,San Antonio Spurs,DEN,SAS,2013-11-05,94.0,102.0,1479.311928208686,1507.9884594298562,1499.4249887221547,1508.6128580988884,1499.4249887221547,1529.1539610784785,1480.5750112778453,1510.2709888483444,1480.5750112778453,1490.2709888483444,0.0
22013,1610612758,1610612737,Sacramento Kings,Atlanta Hawks,SAC,ATL,2013-11-05,100.0,105.0,1483.6263604971605,1495.6597509100084,1471.4176309567808,1509.1712720268238,1490.2872462090338,1490.846455731354,1489.7460989019592,1510.846455731354,1489.7460989019592,1510.846455731354,0.0
22013,1610612757,1610612745,Portland Trail Blazers,Houston Rockets,POR,HOU,2013-11-05,101.0,116.0,1516.092083015915,1516.50345320046,1511.1090444093009,1518.8579879485967,1491.1250316433288,1499.4329855959027,1508.857981317772,1500.0083959712445,1528.857981317772,1517.7807123696607,0.0
22013,1610612766,1610612761,Charlotte Bobcats,Toronto Raptors,CHA,TOR,2013-11-06,92.0,90.0,1493.389155015053,1497.631183942738,1480.558771630326,1460.8539224984538,1481.1016561155152,1498.5876938130796,1518.3246925616907,1480.8533455915392,1480.591752343896,1499.7042197936698,0.0
22013,1610612750,1610612744,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,2013-11-06,93.0,106.0,1524.9078641052943,1535.8288806122057,1479.7205572206517,1538.606646892704,1480.2151447624797,1520.2804841304803,1499.6761986511654,1538.0162565773069,1500.231327516918,1538.0162565773069,0.0
22013,1610612759,1610612756,San Antonio Spurs,Phoenix Suns,SAS,PHX,2013-11-06,99.0,96.0,1518.8364452716703,1515.6802545288838,1518.3484715887037,1518.3444379331816,1538.3003746860982,1518.8874632505804,1499.4183452105174,1481.1337556269816,1479.991988606794,1519.4251266359804,0.0
22013,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,2013-11-06,107.0,93.0,1502.2350944641566,1519.0441837294875,1491.1381859887088,1499.211042433407,1491.1542793604976,1518.0335398917023,1488.874492515307,1518.6037626194966,1489.449556203434,1519.14621336217,0.0
22013,1610612763,1610612740,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,2013-11-06,84.0,99.0,1495.7080971456103,1482.6361873546487,1520.5092874207937,1481.65957913791,1501.1134030311898,1499.9830894558238,1461.150019416112,1519.9835098059466,1461.1660432433166,1481.1156378551518,0.0
22013,1610612755,1610612764,Philadelphia 76ers,Washington Wizards,PHI,WAS,2013-11-06,102.0,116.0,1498.0250663277416,1474.8107528314756,1519.1382095348574,1470.8379200917454,1518.5957082344987,1470.8379200917454,1481.9273640973802,1509.1454868688832,1481.9273640973802,1529.1454868688832,0.0
22013,1610612749,1610612739,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,2013-11-06,109.0,104.0,1493.8677105852955,1493.0876883069031,1490.5584611379977,1499.9997149205599,1510.5585142891052,1498.9144542400052,1528.8499774443094,1481.7204499886122,1508.8499774443094,1500.606859996195,0.0
22013,1610612754,1610612741,Indiana Pacers,Chicago Bulls,IND,CHI,2013-11-06,97.0,80.0,1536.4063401809826,1491.0463359215287,1538.5789831924003,1491.1250458994311,1501.9119456122628,1491.1250458994311,1500.2714167160188,1470.024594438131,1519.6804147152861,1470.024594438131,0.0
22013,1610612738,1610612762,Boston Celtics,Utah Jazz,BOS,UTA,2013-11-06,97.0,87.0,1471.1281894933486,1466.2700442518271,1498.8991511615134,1480.574555468166,1461.721402007358,1480.0321315457634,1500.5420204399438,1480.6066516276007,1500.5424936014792,1462.2748481225128,0.0
22013,1610612753,1610612746,Orlando Magic,Los Angeles Clippers,ORL,LAC,2013-11-06,98.0,90.0,1511.390666280628,1524.2088128241833,1519.7202935886505,1520.271213339005,1538.587612966012,1500.845763146514,1539.1613578727631,1501.977994859486,1538.6042701214553,1502.5009846478263,0.0
22013,1610612743,1610612737,Denver Nuggets,Atlanta Hawks,DEN,ATL,2013-11-07,109.0,107.0,1468.4639423668718,1504.406797384012,1489.6893752323394,1518.0888917155867,1490.278575114535,1500.8303604013784,1491.4276549156723,1520.2398842068264,1490.8540115193957,1500.2398842068264,0.0
22013,1610612745,1610612747,Houston Rockets,Los Angeles Lakers,HOU,LAL,2013-11-07,98.0,99.0,1533.5195464388246,1476.2904315607473,1528.6349923991388,1452.7750881325928,1509.193909025123,1470.573393647156,1490.26305244287,1489.9995422327625,1508.0994338105754,1490.0156057791942,0.0
22013,1610612748,1610612746,Miami Heat,Los Angeles Clippers,MIA,LAC,2013-11-07,102.0,97.0,1519.963344759147,1517.4046727190357,1508.3407608787531,1510.2553566072374,1509.4569138573293,1491.927808053038,1528.8671990991877,1493.0441506777606,1510.016324897057,1493.5363966087061,0.0
22013,1610612757,1610612758,Portland Trail Blazers,Sacramento Kings,POR,SAC,2013-11-08,104.0,91.0,1499.0759897775504,1474.879314023157,1501.3320399587587,1462.500011268018,1481.3641082141085,1480.3033415390094,1518.6033248461465,1480.3526704264866,1538.5392598768574,1500.3526704264866,0.0
22013,1610612765,1610612760,Detroit Pistons,Oklahoma City Thunder,DET,OKC,2013-11-08,110.0,119.0,1499.3192330410725,1511.9656960141447,1500.5500213519758,1501.3704996685565,1517.2211477274975,1501.9263868503779,1479.4660809023226,1479.7280874151184,1480.0405327518747,1480.3022192591773,0.0
22013,1610612756,1610612743,Phoenix Suns,Denver Nuggets,PHX,DEN,2013-11-08,114.0,103.0,1511.7119421586715,1472.408597139493,1528.34455403112,1500.5049633842991,1529.4456310110963,1480.582186567137,1471.659543096826,1502.255041732413,1528.2949981948298,1501.124092952942,0.0
22013,1610612750,1610612742,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,2013-11-08,116.0,108.0,1509.7384268557767,1509.3135821794995,1471.3993903764058,1488.9787287535594,1471.3632333073926,1507.261432401822,1490.7752565948279,1527.7501677196854,1491.3145978099706,1528.2935503064268,0.0
22013,1610612766,1610612752,Charlotte Bobcats,New York Knicks,CHA,NYK,2013-11-08,91.0,101.0,1496.916374923967,1481.83601251333,1489.9922278008169,1518.8747373464407,1491.6045202249345,1518.9063874059361,1507.250342843148,1480.56637630949,1471.1412991587247,1479.4493512159233,0.0
22013,1610612740,1610612747,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,2013-11-08,96.0,85.0,1500.1230409561692,1482.041455604027,1492.7731264616275,1464.9244637531622,1510.015622380911,1481.6804255894276,1528.3061479468167,1500.0071266648288,1490.5420725762096,1500.535630667115,0.0
22013,1610612759,1610612744,San Antonio Spurs,Golden State Warriors,SAS,GSW,2013-11-08,76.0,74.0,1522.8047576418826,1550.9983178617233,1508.3483554907652,1546.92781373695,1527.7422069255822,1529.1323955855673,1508.892557740673,1546.9171986336444,1471.1221170479446,1546.9329862842544,0.0
22013,1610612741,1610612762,Chicago Bulls,Utah Jazz,CHI,UTA,2013-11-08,97.0,73.0,1482.3116749586718,1458.9910040511074,1482.482449684144,1491.1014912161916,1481.43541811131,1469.5055937904492,1460.8929752574982,1471.179808801163,1461.444151491353,1453.3718469968874,0.0
22013,1610612753,1610612738,Orlando Magic,Boston Celtics,ORL,BOS,2013-11-08,89.0,91.0,1518.1948063857756,1478.4072296940683,1529.7361503204181,1488.3722154134878,1547.505568059488,1472.247939762672,1548.0952020544885,1509.9688632663815,1547.5688581605755,1509.4454947271047,0.0
22013,1610612755,1610612739,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,2013-11-08,94.0,79.0,1480.975148995182,1488.056368560884,1527.7569025717469,1489.7280406605576,1507.2297210807967,1509.2494718065382,1472.7091659495027,1473.0686873918353,1473.2781050405688,1490.8440714807107,0.0
22013,1610612754,1610612761,Indiana Pacers,Toronto Raptors,IND,TOR,2013-11-08,91.0,84.0,1545.1410011438395,1494.103964033824,1547.2215794076874,1451.420466327963,1511.601573400384,1488.0848297036603,1509.4030358966518,1491.9276953100818,1528.2608576620642,1509.154672978841,0.0
22013,1610612764,1610612751,Washington Wizards,Brooklyn Nets,WAS,BKN,2013-11-08,112.0,108.0,1491.8606701640351,1496.1064349616254,1462.219227054856,1500.5596306372288,1482.2039072454475,1501.0842365377844,1518.3636850167607,1519.9525216890436,1537.7947459256945,1519.3975093237132,0.0
22013,1610612749,1610612742,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,2013-11-09,83.0,91.0,1498.8990303313146,1502.8293850098514,1500.830135398,1498.473186061608,1500.2234967225722,1516.2318603744238,1537.5017400410864,1536.6899438095802,1518.6127659597937,1537.2332113839625,0.0
22013,1610612758,1610612757,Sacramento Kings,Portland Trail Blazers,SAC,POR,2013-11-09,85.0,96.0,1466.9118615399782,1507.043442260729,1453.6130560391175,1510.2189951876592,1470.333872763308,1491.33357698981,1471.4491861414344,1527.5068091311987,1491.4473643371075,1547.4445659662365,0.0
22013,1610612751,1610612754,Brooklyn Nets,Indiana Pacers,BKN,IND,2013-11-09,91.0,96.0,1491.4970000871558,1550.0830993163734,1499.4605628649556,1554.5320222255168,1500.541351261659,1520.9257388992546,1509.9067916123627,1498.9004788967493,1509.9265300168872,1517.7114911338547,0.0
22013,1610612737,1610612753,Atlanta Hawks,Orlando Magic,ATL,ORL,2013-11-09,104.0,94.0,1500.4621426113908,1511.5280770551499,1507.273303563627,1538.5511938471805,1510.5267489487765,1535.372732640754,1509.4124973900857,1557.0022215485264,1489.9698027732802,1556.4759622692509,0.0
22013,1610612763,1610612744,Memphis Grizzlies,Golden State Warriors,MEM,GSW,2013-11-09,108.0,90.0,1478.2212435440897,1547.1572474563907,1509.3957400970762,1555.8219490469855,1491.0808701061026,1519.0923829530432,1452.8273812752418,1555.8271103535142,1451.7396085222588,1554.7849568447537,0.0
22013,1610612748,1610612738,Miami Heat,Boston Celtics,MIA,BOS,2013-11-09,110.0,111.0,1524.9616866603785,1485.073959024694,1518.395866815743,1479.5571718867254,1518.9528132904716,1484.380775181406,1517.8397672013486,1501.0618437723435,1499.5423498431494,1500.5383906184293,0.0
22013,1610612745,1610612746,Houston Rockets,Los Angeles Clippers,HOU,LAC,2013-11-09,94.0,107.0,1527.7685223955448,1512.4063308178042,1516.4856167785695,1500.2002506702477,1498.0868770828515,1482.4319086198957,1480.2554680108037,1504.0715825755997,1497.5794089226547,1504.0103716626138,0.0
22013,1610612739,1610612755,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,2013-11-09,127.0,125.0,1478.228078418605,1490.8034391374613,1480.8182489875346,1536.6666942447698,1499.1913393624823,1517.2878535248526,1483.058339536607,1462.719513804731,1500.3389126811526,1463.783263840127,0.0
22013,1610612761,1610612762,Toronto Raptors,Utah Jazz,TOR,UTA,2013-11-09,115.0,91.0,1489.1618658612902,1446.9456995541952,1444.1100235101335,1480.8534661368599,1478.7606642047897,1459.8488268542285,1502.4302523099843,1460.8838164180972,1519.7040395070505,1463.6041447989037,0.0
22013,1610612760,1610612764,Oklahoma City Thunder,Washington Wizards,OKC,WAS,2013-11-10,106.0,105.0,1524.0098263764455,1496.4701050385047,1511.3468844481945,1463.3182948271292,1492.366321305501,1482.7467925215728,1469.720546262915,1528.4094150934416,1470.2946873174672,1547.2657252325205,0.0
22013,1610612752,1610612759,New York Knicks,San Antonio Spurs,NYK,SAS,2013-11-10,89.0,120.0,1495.4217426945588,1526.6458280472152,1528.0453415826767,1499.4542201807296,1528.122189973589,1537.7822195581064,1491.3328960540234,1499.9826460208033,1489.2102718230794,1463.2701464874453,0.0
22013,1610612756,1610612740,Phoenix Suns,New Orleans Pelicans,PHX,NOP,2013-11-10,101.0,94.0,1518.4711479381294,1507.4651386203795,1537.544976730015,1501.9732897155104,1538.0484279844093,1519.2018732118902,1482.5378830793945,1537.4934331066202,1537.514547080216,1480.829630999898,0.0
22013,1610612747,1610612750,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,2013-11-10,90.0,113.0,1474.6993579398168,1516.2226240254247,1455.7243004992793,1461.9049330683572,1472.4941747584485,1462.3928053347909,1490.8198415050254,1481.835480504933,1510.2480722434266,1482.374936732435,0.0
22013,1610612755,1610612759,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,2013-11-11,85.0,109.0,1487.1681978709398,1552.7673601176484,1545.0729500398131,1510.2752862348289,1526.767464488845,1547.5042531803488,1453.3042444785222,1509.7337376273288,1454.831554536624,1474.0153790923248,0.0
22013,1610612762,1610612743,Utah Jazz,Denver Nuggets,UTA,DEN,2013-11-11,81.0,100.0,1435.7618965990575,1465.649391360035,1469.7998300019235,1491.3045406854042,1450.392616327933,1471.979389593824,1452.0739516133897,1491.3767017498444,1455.2049416572809,1491.9045440675557,0.0
22013,1610612745,1610612761,Houston Rockets,Toronto Raptors,HOU,TOR,2013-11-11,110.0,104.0,1511.7570584039854,1500.3456688164279,1506.0172292416576,1455.1636596450699,1487.6365955613621,1488.2168747310852,1470.9398792401273,1511.2401171146919,1487.7644857733137,1528.1032426486734,0.0
